Crater name ,Interior volume
Clavius F,15.62
Montes Recti B,15.62
Vieta L,15.62
Vitello X,15.62
Busching G,15.56
Maskelyne M,15.56
Puiseux D,15.56
Wurzelbauer L,15.56
Fracastorius P,15.5
Heinsius H,15.5
Hommel M,15.5
Pettit C,15.5
Capella R,15.43
Parrot U,15.43
Xenophanes G,15.43
Egede B,15.37
Billy A,15.31
Piazzi K,15.31
Abenezra D,15.24
Cichus H,15.24
Janssen C,15.18
Romer C,15.18
Heinsius L,15.12
Lohrmann M,15.12
Torricelli H,15.12
Baco M,15.05
Blanchinus B,15.05
Encke G,15.05
Lubbock P,15.05
Maurolycus N,15.05
Anaximander S,14.99
Archytas G,14.99
Calippus B,14.99
Hall K,14.99
Licetus W,14.99
Oersted A,14.99
Heinsius F,14.93
Kane F,14.93
Zollner K,14.93
Brenner Q,14.87
Catharina K,14.87
La Condamine J,14.87
Louville P,14.87
Babbage E,14.81
Byrgius R,14.81
Cavalerius F,14.81
Doppelmayer C,14.81
Lexell L,14.81
Piccolomini T,14.81
Berzelius W,14.74
Fontana W,14.74
Gutenberg F,14.74
Kapteyn K,14.74
La Condamine G,14.74
Longomontanus R,14.74
Reichenbach R,14.74
Tycho C,14.74
Birt A,14.68
Gambart J,14.68
Hell V,14.68
Lame W,14.68
Santbech L,14.68
Aitken N,14.62
Dubyago N,14.62
Isidorus K,14.62
Mutus J,14.62
Plato F,14.62
Romeo,14.62
Gassendi E,14.56
Plato S,14.56
Proctor G,14.56
Repsold V,14.56
Bellot B,14.5
Cleostratus P,14.5
Drebbel A,14.5
Maestlin H,14.5
Purbach N,14.5
Clavius Y,14.44
Fontana K,14.44
Galilaei E,14.44
Jacobi U,14.44
Lalande D,14.44
Reiner C,14.44
Letronne A,14.38
Proclus W,14.38
Purbach A,14.38
Eichstadt D,14.32
Philolaus F,14.32
Regiomontanus C,14.32
Pythagoras S,14.26
Cleomedes L,14.2
Drebbel M,14.2
Pontanus T,14.2
Tycho P,14.2
Cuvier K,14.14
Deluc P,14.14
Horrebow G,14.14
Sharp D,14.14
Bianchini D,14.08
Heinsius N,14.08
Hortensius D,14.08
Orontius E,14.08
Segner H,14.08
Wilhelm Q,14.08
Wilhelm R,14.08
Wohler A,14.08
Bode C,14.02
Cook F,14.02
Lubiniezky D,14.02
Oenopides T,14.02
Toscanelli,14.02
Wilhelm H,14.02
C. Herschel C,13.96
Hercules K,13.96
Janssen S,13.96
Plana D,13.96
Poncelet H,13.96
Sirsalis K,13.96
Clausius G,13.9
Polybius R,13.9
La Condamine H,13.84
Lubiniezky F,13.84
Alphonsus H,13.78
Anaximander T,13.78
Fermat G,13.78
Galle B,13.78
Proctor B,13.78
Baco D,13.72
Biot C,13.72
Clausius H,13.72
La Condamine O,13.72
Lame L,13.72
Gauricus N,13.66
Glaisher L,13.66
Guericke J,13.66
Inghirami W,13.66
Legendre P,13.66
Nonius F,13.66
Apianus M,13.6
Aristoteles M,13.6
Democritus K,13.6
Henry Freres R,13.6
Lagalla T,13.6
Lyell A,13.6
Agatharchides B,13.54
Capuanus F,13.54
Heraclitus E,13.54
McDonald,13.54
T. Mayer G,13.54
Baily B,13.49
Blancanus H,13.49
Fra Mauro B,13.49
Aristarchus B,13.43
Maurolycus G,13.43
Segner K,13.43
Heraclitus C,13.37
Manilius C,13.37
Mutus Q,13.37
Reaumur K,13.37
J. Herschel N,13.31
Marius L,13.31
Pictet C,13.31
Rheita H,13.31
Sacrobosco M,13.31
Thebit E,13.31
Cavalerius Y,13.25
Edith,13.25
Reimarus F,13.25
Dubyago Y,13.2
Jansen L,13.2
Arago B,13.14
Blanchinus D,13.14
Buch D,13.14
Cruger H,13.14
Oenopides Z,13.14
Censorinus B,13.08
de Gasparis E,13.08
Hipparchus Q,13.08
Jacobi W,13.08
Lee S,13.08
Louville D,13.08
Dubyago H,13.03
Fermat E,13.03
MacMillan,13.03
Fracastorius X,12.97
Glaisher N,12.97
La Condamine U,12.97
Lichtenberg A,12.97
Messier B,12.97
Noggerath S,12.97
Heinrich,12.91
Turner F,12.91
Lucian,12.86
Luther H,12.86
Noggerath A,12.86
Rothmann J,12.86
Suess F,12.86
W. Bond D,12.86
Hedin T,12.8
Parrot T,12.8
Poisson P,12.8
Reichenbach L,12.8
Torricelli B,12.8
Hayn T,12.74
Walther K,12.74
Maestlin,12.69
Pons K,12.69
Scheiner W,12.69
Simpelius M,12.69
Webb E,12.69
Kira,12.63
Santbech V,12.63
Albategnius A,12.52
Epigenes H,12.52
Gruithuisen R,12.52
Mosting B,12.52
Rumker E,12.52
Tacitus N,12.52
Henry D,12.47
Longomontanus H,12.47
Taruntius P,12.47
Tucker,12.47
Valier P,12.47
Arnold M,12.41
Scheiner S,12.41
Bettinus F,12.36
Brenner K,12.36
Cavalerius U,12.36
Censorinus A,12.36
Pontanus W,12.36
Calippus F,12.3
Hind C,12.3
Clausius E,12.25
Goldschmidt A,12.25
Isidorus H,12.25
Lippershey,12.25
Blancanus V,12.19
Breislak A,12.19
La Condamine F,12.19
Metius E,12.19
Orontius A,12.19
Rabbi Levi H,12.19
Riccioli Y,12.19
Cassini F,12.14
Fontenelle K,12.14
Jansen D,12.14
Julius Caesar B,12.14
Apianus J,12.08
Busching J,12.08
Damoiseau J,12.08
Faraday K,12.08
Kinau E,12.08
Stiborius M,12.08
Wargentin M,12.08
Mosting D,12.03
Aratus B,11.98
Dunthorne C,11.98
Gauricus E,11.98
Kant H,11.98
Meton B,11.98
Secchi G,11.98
La Condamine L,11.92
Lagrange A,11.92
Scheiner U,11.92
Scheiner V,11.92
Werner E,11.92
Wilhelm T,11.92
Lavoisier K,11.87
Clerke,11.82
Doppelmayer V,11.82
Franklin G,11.82
Loewy A,11.82
C. Mayer F,11.76
Deluc O,11.76
Endymion K,11.76
Fahrenheit,11.76
Fernelius C,11.76
Flamsteed D,11.76
Fracastorius W,11.76
Gruithuisen S,11.76
Guericke D,11.76
Kapteyn Z,11.76
Sheepshanks A,11.76
Spallanzani A,11.76
Airy P,11.71
De Vico Y,11.71
Fontana F,11.71
Henry Freres H,11.71
Neison D,11.71
Sharp V,11.71
Stofler S,11.71
Herigonius E,11.66
Plato E,11.66
Airy D,11.55
Carlini A,11.55
Eudoxus G,11.55
Hell W,11.55
Rabbi Levi J,11.55
Abulfeda O,11.5
Kant O,11.5
Poisson M,11.5
Fontenelle T,11.45
Zollner H,11.45
Curtius K,11.4
Ritter D,11.4
Apianus H,11.34
Davy B,11.34
Endymion Y,11.34
Jansen E,11.34
La Condamine R,11.34
La Perouse D,11.34
Manzinus M,11.34
Oenopides S,11.34
Gruemberger F,11.29
Heinsius T,11.29
Licetus U,11.29
Ptolemaeus T,11.29
Babbage B,11.24
Balmer M,11.24
Borda G,11.24
Mercator D,11.24
Plinius B,11.24
Riccius L,11.24
Birmingham H,11.19
Brenner M,11.19
Hansteen A,11.19
Heinsius D,11.19
Lilius O,11.19
Marth,11.19
Baco Z,11.14
Balmer S,11.14
Isidorus G,11.14
Suess D,11.14
Webb D,11.14
Bettinus G,11.09
Clavius X,11.09
South F,11.09
Biela T,11.04
Plato K,11.04
Schickard N,11.04
Cleomedes H,10.99
Le Verrier E,10.99
Blancanus A,10.93
Macrobius U,10.93
Romer H,10.93
Struve K,10.93
Henry L,10.88
Longomontanus P,10.88
Galilaei H,10.83
Pitiscus J,10.83
Rothmann F,10.83
Almanon K,10.78
Mutus K,10.78
Schroter J,10.78
Wurzelbauer X,10.78
Bode E,10.73
Laplace L,10.73
Webb B,10.73
Wohler G,10.73
Apianus K,10.68
Cleostratus R,10.68
De Vico N,10.68
Nonius Q,10.68
Silberschlag A,10.68
Maurolycus S,10.63
Sulpicius Gallus B,10.63
Tacquet,10.63
Cardanus E,10.58
De Vico X,10.58
Lavoisier L,10.58
Pitatus R,10.58
Marius M,10.53
Pictet N,10.53
Weinek M,10.53
Wolff A,10.53
Biela V,10.49
Dunthorne B,10.49
Henry K,10.49
Maginus Y,10.49
Mee Y,10.49
Tycho K,10.49
Asclepi E,10.44
Licetus R,10.44
Oenopides K,10.44
Olbers V,10.44
Walther J,10.44
Weigel G,10.44
Henry P,10.39
Marco Polo A,10.39
Babbage X,10.34
Capuanus M,10.34
Fontenelle P,10.34
Parrot L,10.34
Ptolemaeus R,10.34
Fontana M,10.29
Gassendi W,10.29
Marco Polo B,10.29
Seleucus A,10.29
Zagut K,10.29
Zupus B,10.29
Deluc S,10.24
Ideler C,10.24
Mairan C,10.24
Montanari W,10.24
Pontanus S,10.24
Abulfeda R,10.19
Airy R,10.19
Marius S,10.19
Copernicus N,10.15
Cuvier R,10.15
Hainzel G,10.15
Hortensius C,10.15
Hortensius H,10.15
Lilius L,10.15
Marco Polo C,10.15
Sharp U,10.15
Theon Junior B,10.15
Newton F,10.1
Nonius C,10.1
Parry L,10.1
Vieta G,10.1
Abulfeda G,10.05
Brenner P,10.05
Catharina F,10.05
Abenezra F,10
Webb L,10
Bode N,9.95
Cleomedes M,9.95
Harding D,9.95
Plato R,9.95
Rhaeticus B,9.95
Spallanzani D,9.95
Arago E,9.91
Kuiper,9.91
Lubbock L,9.91
South A,9.91
Buch B,9.86
Rutherfurd B,9.86
Spitzbergen C,9.86
Breislak F,9.81
Haidinger N,9.81
Hortensius F,9.81
Kelvin D,9.81
Petavius A,9.81
Carol,9.77
Baco H,9.72
Clairaut G,9.72
Henry Freres S,9.72
Pentland M,9.72
Schiller N,9.72
Lepaute F,9.67
Goclenius B,9.63
Herodotus H,9.63
Lilius G,9.63
Geiger L,9.58
Lamarck F,9.58
Maupertuis L,9.58
Mee N,9.58
Oenopides M,9.58
Bayer Z,9.53
Cichus K,9.53
Kelvin B,9.53
Naumann G,9.53
Zupus A,9.53
Baco L,9.49
de Gasparis C,9.49
Diophantus B,9.49
Hortensius B,9.49
Lassell G,9.49
Parrot M,9.49
Ptolemaeus H,9.49
Vieta F,9.49
Brayley D,9.44
Kepler B,9.44
Menelaus A,9.44
Piazzi M,9.44
Stadius M,9.44
Weinek H,9.44
Vitello M,9.44
Arnold J,9.4
Bianchini H,9.4
Kies E,9.4
Longomontanus E,9.4
Noggerath E,9.4
Romer Y,9.4
Schomberger Z,9.4
Segner L,9.4
Watt W,9.4
Abulfeda T,9.35
Lagalla M,9.35
Macrobius X,9.35
Posidonius N,9.35
South D,9.35
Tannerus M,9.35
Vitello L,9.35
Cook E,9.3
Gemma Frisius L,9.3
Moltke,9.3
Oenopides Y,9.3
Polybius L,9.3
Zollner A,9.3
Bruce,9.26
Cassini L,9.26
Burckhardt C,9.21
Flammarion W,9.21
Kaiser B,9.21
Spitzbergen A,9.21
Williams M,9.21
McClure A,9.17
Tacitus G,9.17
Vega H,9.17
Burnham A,9.12
Dubyago L,9.12
Fontenelle H,9.12
Landsteiner,9.12
Neander Z,9.12
Regiomontanus E,9.12
Scheiner F,9.12
Street J,9.12
Euler E,9.08
Schiller T,9.08
Cysatus G,9.03
Laplace E,9.03
Fedorov,8.99
Fra Mauro K,8.99
Heinsius S,8.99
Manzinus O,8.99
Kane A,8.95
Maupertuis B,8.95
Rhaeticus D,8.95
Romer W,8.95
Fontana Y,8.9
J. Herschel P,8.9
Kepler F,8.9
Thales W,8.9
Aitken G,8.86
Almanon H,8.86
Catharina E,8.86
Dunthorne D,8.86
Goodacre E,8.86
La Condamine T,8.86
Lubbock K,8.86
Nasmyth E,8.86
Pico D,8.86
Bobillier,8.81
Posidonius F,8.81
Smithson,8.81
Conon A,8.77
Crozier E,8.77
Darney J,8.77
Mersenius J,8.77
Ritchey B,8.77
Sasserides N,8.77
Schiller P,8.77
Wurzelbauer H,8.77
Airy L,8.73
Beaumont C,8.73
Gruithuisen K,8.73
Deseilligny,8.68
Gruithuisen G,8.68
Hipparchus T,8.68
Hommel O,8.68
Secchi K,8.68
Cleomedes N,8.64
Deluc W,8.64
Euclides K,8.64
Taruntius O,8.64
Mairan K,8.6
Andel D,8.55
Berzelius K,8.55
Endymion X,8.55
Mairan L,8.55
Rost N,8.55
Albategnius J,8.51
Hercules H,8.51
Maury J,8.51
Pitatus A,8.51
Ptolemaeus Y,8.51
Agatharchides G,8.47
Colombo J,8.47
Kinau H,8.47
Azophi F,8.43
La Caille B,8.43
Playfair C,8.43
Posidonius Z,8.38
Gerard D,8.34
Schrodinger G,8.34
Crozier M,8.3
Fra Mauro C,8.3
Albategnius S,8.26
Klaproth C,8.26
Lick L,8.26
Proctor F,8.26
Sommering P,8.26
Bullialdus F,8.22
Byrgius X,8.22
Colombo P,8.22
Mairan N,8.22
Regiomontanus K,8.22
Agatharchides F,8.17
Henry J,8.17
Zach H,8.17
Almanon L,8.13
Flammarion B,8.13
Gylden C,8.13
Huygens A,8.13
Proclus X,8.13
Gauricus R,8.09
Laplace F,8.09
Miller E,8.09
Pons G,8.09
Regiomontanus L,8.09
Riccius T,8.09
Barrow M,8.05
Cavendish M,8.05
Pontanus R,8.05
Webb N,8.05
Wilkins F,8.05
Campanus B,8.01
Gerard K,8.01
Heis A,8.01
Lehmann L,8.01
Maskelyne G,8.01
Pontanus L,8.01
Stofler R,8.01
Tacitus M,8.01
Triesnecker D,8.01
Glaisher M,7.97
Hermann B,7.97
Herschel F,7.97
Ritchey D,7.97
Rosenberger F,7.97
Stadius T,7.97
Boscovich A,7.93
Clairaut M,7.93
Cook A,7.93
Plana E,7.93
Webb M,7.93
Abulfeda U,7.89
Birmingham K,7.89
Legendre N,7.89
Longomontanus U,7.89
Tacitus H,7.89
Daniell D,7.84
Marco Polo D,7.84
Stiborius P,7.84
Vendelinus S,7.84
Williams F,7.84
Vitello S,7.84
Abulfeda X,7.8
Baco U,7.8
Hadley C,7.8
Manzinus P,7.8
Neander Q,7.8
Baco F,7.76
de Gasparis G,7.76
Egede C,7.76
Euclides M,7.76
Maurolycus L,7.76
Pitatus E,7.76
Protagoras E,7.76
Wohler E,7.76
Dollond V,7.72
Euclides D,7.72
Muller F,7.72
Plato V,7.72
Polybius Q,7.72
Brenner S,7.68
Galle A,7.68
Maginus T,7.68
Vendelinus V,7.68
Carpenter V,7.64
Pons N,7.64
Wollaston R,7.64
Fraunhofer X,7.6
Nicolai D,7.6
Pythagoras T,7.6
Alfraganus G,7.56
Celsius B,7.56
De Vico M,7.56
Dechen B,7.56
Torricelli K,7.56
Wallach,7.56
Archytas W,7.53
Bohnenberger N,7.53
Busching F,7.53
Copernicus C,7.53
Eudoxus E,7.53
Sacrobosco N,7.53
Webb U,7.53
Zagut S,7.53
Balmer R,7.49
Capella T,7.49
South M,7.49
Copernicus J,7.45
Cuvier M,7.45
Kant P,7.45
La Condamine V,7.45
Mairan Y,7.45
Nearch G,7.45
Parry E,7.45
Pytheas A,7.45
Andel E,7.41
Democritus M,7.41
Hall C,7.41
Hypatia E,7.41
Lalande N,7.41
Watt S,7.41
Wilkins H,7.41
Wolf G,7.41
Angstrom A,7.37
Proctor H,7.37
Walther L,7.37
Cavendish L,7.33
Doppelmayer J,7.33
Doppelmayer K,7.33
Louville E,7.33
Pons J,7.33
South G,7.33
Eratosthenes A,7.29
Fra Mauro G,7.29
Hevelius K,7.29
Playfair E,7.29
Tisserand D,7.29
Wilhelm W,7.29
Abulfeda Z,7.25
Albategnius C,7.25
Arzachel C,7.25
Marco Polo H,7.25
Schiaparelli C,7.25
Simpelius P,7.25
Stadius P,7.25
Theon Senior B,7.25
Aliacensis K,7.21
Burg B,7.21
Maurolycus E,7.21
Taruntius K,7.21
Vendelinus T,7.21
Deluc Q,7.18
Gutenberg K,7.18
Herodotus B,7.18
Hipparchus Z,7.18
Geber E,7.14
Jansen K,7.14
Agatharchides T,7.1
Delaunay A,7.1
Gassendi K,7.1
Geminus W,7.1
Mairan E,7.1
Purbach V,7.1
Ross B,7.1
Aristoteles D,7.06
Fra Mauro H,7.06
Kies D,7.06
Klein B,7.06
Mairan G,7.06
Plato U,7.06
Argelander B,7.02
Bode K,7.02
Stadius B,7.02
Billy C,6.99
Godin G,6.99
Regiomontanus H,6.99
Wolf A,6.99
Aliacensis H,6.95
Golgi,6.95
Lehmann K,6.95
Regiomontanus A,6.95
Street P,6.95
Vitruvius L,6.95
Dunthorne A,6.91
Fernelius E,6.91
Gruithuisen H,6.91
Jansen G,6.91
Reinhold F,6.91
Walther N,6.91
Zupus V,6.91
Angstrom B,6.88
Chevallier K,6.88
Isidorus U,6.88
Rhaeticus H,6.88
Abulfeda E,6.84
Licetus K,6.84
Manilius B,6.84
Marius E,6.84
Playfair B,6.84
Saunder B,6.84
Curtius F,6.8
Pickering B,6.8
Sacrobosco K,6.8
Flamsteed F,6.76
Hainzel X,6.76
Harding H,6.76
Marius F,6.76
Schickard Q,6.76
Andel J,6.73
Jacobi T,6.73
Lagalla H,6.73
Piccolomini W,6.73
Rhaeticus G,6.73
Theophilus K,6.73
Wollaston N,6.73
La Condamine M,6.69
Proclus Z,6.69
Regiomontanus Z,6.69
Rheita D,6.69
Riccius R,6.69
South H,6.69
Zach G,6.69
Briggs C,6.66
Brown F,6.66
Letronne B,6.66
Santbech R,6.66
Gambart G,6.62
Nonius D,6.62
Plato KA,6.62
Rabbi Levi O,6.62
Hipparchus N,6.58
Neander P,6.58
Sharp J,6.55
Vieta J,6.55
Brenner L,6.51
Cassini W,6.51
Nicolai R,6.51
Catharina H,6.48
Halley B,6.48
Helicon B,6.48
Mee W,6.48
Zagut M,6.48
Curtius G,6.44
Daguerre K,6.44
Pallas C,6.44
Langrenus R,6.4
Longomontanus T,6.4
Abulfeda W,6.37
Kaiser E,6.37
Wilhelm Y,6.37
Gruemberger D,6.33
Hommel X,6.33
Tannerus A,6.33
Catharina M,6.3
Mitchell B,6.3
Sulpicius Gallus G,6.3
Apianus F,6.26
Atlas L,6.26
Euclides F,6.26
Gerard F,6.26
Vendelinus U,6.26
Hansteen B,6.23
Almanon E,6.19
Borda D,6.19
Doppelmayer N,6.19
Kathleen,6.19
Santbech Z,6.19
Azophi C,6.16
Barocius O,6.16
Hypatia D,6.16
Maskelyne K,6.16
Messier L,6.16
Reiner L,6.16
Agrippa F,6.13
Jacobi R,6.13
La Caille H,6.13
Linne B,6.13
Piton A,6.13
Thebit C,6.13
Walther F,6.13
Birt E,6.09
Pallas N,6.09
Almanon D,6.06
Dechen C,6.06
Eratosthenes B,6.06
Gauricus K,6.06
Gay-Lussac D,6.06
Hell L,6.06
Mercator E,6.06
Gassendi L,6.02
Louville K,6.02
Neander V,6.02
Parrot P,6.02
Segner M,6.02
Airy S,5.99
Hainzel Z,5.99
Aristoteles N,5.96
Schroter M,5.96
Abulfeda S,5.89
Dollond M,5.89
Gerard E,5.89
Kelvin C,5.89
Maupertuis K,5.89
Mersenius M,5.89
Proctor C,5.89
Censorinus J,5.85
Euler F,5.85
Breislak C,5.82
Cleostratus N,5.82
Ramsden A,5.82
Andel H,5.79
Biot T,5.79
Bonpland D,5.79
De Vico L,5.79
Deluc U,5.79
Gauricus M,5.79
Theon Senior C,5.79
Torricelli J,5.79
Turner A,5.79
Chacornac A,5.76
Almanon F,5.72
Fracastorius R,5.72
Herigonius F,5.72
Longomontanus V,5.72
Mersenius R,5.72
Poisson R,5.72
Riccius K,5.72
Schickard R,5.72
Dollond E,5.69
Kepler E,5.69
Kunowsky D,5.69
Schroter K,5.69
Watt B,5.69
Flamsteed J,5.66
Hipparchus W,5.66
Klein C,5.66
Licetus D,5.66
Macrobius Z,5.66
Stadius R,5.66
Theon Senior A,5.66
Bessel D,5.62
Maury K,5.62
Rothmann K,5.62
Schroter G,5.62
Birmingham G,5.59
Busching A,5.59
Eratosthenes C,5.59
Hell J,5.59
Hypatia H,5.59
Lichtenberg F,5.59
Lagalla V,5.56
Maskelyne T,5.56
Ritchey C,5.56
Cuvier J,5.53
Dembowski A,5.53
Secchi B,5.5
Banting,5.46
Fontenelle L,5.46
Franklin H,5.46
Gauricus P,5.46
Oenopides X,5.46
Guericke H,5.43
Henry B,5.43
Timocharis B,5.43
Encke J,5.4
Sinas A,5.4
Wichmann A,5.4
Brenner N,5.37
Curtius M,5.37
Geber K,5.37
Godin D,5.37
Joy,5.37
Markov G,5.37
Segner N,5.37
Agatharchides R,5.34
Delambre D,5.34
Kant Q,5.34
T. Mayer M,5.34
Pitatus K,5.31
Babbage U,5.27
Celsius H,5.27
Copernicus D,5.27
Noggerath L,5.27
Polybius V,5.27
T. Mayer F,5.27
Vieta H,5.27
Purbach O,5.24
Busching K,5.21
Stofler U,5.18
Turner L,5.18
Birt B,5.15
Rumker F,5.15
Walther O,5.15
Fermat H,5.12
Halley G,5.12
La Caille L,5.12
Laplace B,5.12
Longomontanus X,5.12
Macrobius Y,5.12
Petit,5.12
Pitiscus U,5.12
C. Herschel E,5.09
Chacornac B,5.09
Herodotus T,5.09
Parrot W,5.09
Atlas X,5.06
Condorcet N,5.06
Hipparchus P,5.06
Messier E,5.06
Cavendish S,5.03
Clavius W,5.03
Cysatus D,5.03
Gay-Lussac H,5.03
Langrenus V,5.03
Agrippa E,5
Colombo K,5
Gassendi Y,5
Laplace M,5
Lilius T,5
Lyell K,5
Street N,5
Thebit D,5
Wallace C,5
Wilhelm U,5
d'Arrest B,4.97
Hermann F,4.97
Vitruvius G,4.97
Hippalus B,4.94
Macrobius N,4.94
Tacitus R,4.94
Tacquet C,4.94
Bianchini N,4.91
Blagg,4.91
Bradley H,4.91
Heraclitus A,4.91
Julius Caesar C,4.91
Pitiscus V,4.91
Sasserides L,4.91
Archimedes D,4.88
Rhaeticus E,4.88
Sharp L,4.88
Abulfeda L,4.85
Anaxagoras B,4.85
Beaumont K,4.85
Cook C,4.85
Kinau P,4.85
Lansberg E,4.85
Janssen Q,4.82
Linne F,4.82
Asclepi G,4.79
Lippershey T,4.79
Poisson X,4.79
Secchi U,4.79
Vendelinus W,4.79
Abenezra G,4.76
Schroter D,4.76
Stadius U,4.76
Azophi E,4.73
Fontenelle R,4.73
Franklin W,4.73
Ptolemaeus X,4.73
Saunder T,4.73
Zupus X,4.73
Beaumont N,4.71
Cauchy U,4.71
Gemma Frisius O,4.71
Pitatus V,4.71
Street R,4.71
Barrow H,4.68
Catharina J,4.68
Chacornac C,4.68
Heinsius K,4.68
Krusenstern A,4.68
La Hire A,4.68
Maraldi R,4.68
Marius Q,4.68
Polybius M,4.68
Baco T,4.65
Drebbel P,4.65
Schiaparelli E,4.65
Hell H,4.62
Poisson O,4.62
Schickard Y,4.62
Agrippa H,4.59
Lichtenberg B,4.59
Schickard T,4.59
Beaumont J,4.56
Darney D,4.56
Herschel J,4.56
Hyginus B,4.56
Kinau J,4.56
Secchi A,4.56
Airy F,4.54
Le Verrier B,4.54
Sacrobosco O,4.54
Taruntius S,4.54
Nonius G,4.51
Proclus J,4.51
Stadius J,4.51
Zach M,4.51
Aliacensis F,4.48
Alpes B,4.48
Calippus E,4.48
Dechen D,4.48
Glaisher H,4.48
Hell K,4.48
Horrocks M,4.48
Lassell E,4.48
Marius X,4.48
Pallas H,4.48
T. Mayer K,4.48
Hypatia G,4.45
Marius R,4.45
Vieta K,4.45
Sacrobosco J,4.42
Goodacre C,4.4
Lick K,4.4
Miller D,4.4
Plana F,4.4
Pontanus M,4.4
Posidonius G,4.4
Gambart D,4.37
Jacobi S,4.37
Lick G,4.37
Pitatus T,4.37
Gutenberg H,4.34
Sheepshanks B,4.34
Campanus K,4.31
Geber F,4.31
Playfair F,4.31
Purbach T,4.31
Pytheas D,4.31
Taruntius R,4.31
Vitello N,4.31
Cook D,4.29
Fra Mauro Z,4.29
Ross C,4.29
Sharp M,4.29
Brown G,4.26
Byrgius T,4.26
Dechen A,4.26
Gartner E,4.26
Heraclides A,4.26
Mersenius U,4.26
Vieta M,4.26
Gay-Lussac G,4.23
Pico C,4.23
Purbach P,4.23
Ukert E,4.23
Williams N,4.23
Abenezra H,4.21
Cassini G,4.21
Herodotus K,4.21
Manilius D,4.21
Santbech G,4.21
Busching H,4.18
Gay-Lussac C,4.18
Hyginus D,4.18
Parrot Q,4.18
Regiomontanus Y,4.18
Aliacensis Y,4.15
Halley C,4.15
Herschel H,4.15
Janssen N,4.15
Kies C,4.15
Le Monnier H,4.15
Loewy H,4.15
Manilius G,4.15
Pontanus Q,4.15
Watt U,4.15
Zollner E,4.15
Cassini Z,4.13
Horrebow C,4.13
Marius H,4.13
Maury U,4.13
Pitatus J,4.13
Scheele,4.13
Secchi X,4.13
Alphonsus X,4.1
Herodotus C,4.1
Ritchey A,4.1
Santbech T,4.1
Stofler T,4.1
Weinek F,4.1
Apianus L,4.07
Brayley E,4.07
Carlos,4.07
Epigenes G,4.07
Lassell F,4.07
Piton B,4.07
Borel,4.05
Lyell B,4.05
Mason A,4.05
Tacitus O,4.05
Agatharchides O,4.02
Aristarchus D,4.02
Mersenius W,4.02
T. Mayer H,4.02
Very,4.02
Crozier F,4
Wilkins G,4
Abulfeda Y,3.97
Almanon Q,3.97
Doppelmayer S,3.97
Gemma Frisius M,3.97
Diophantus C,3.94
Flamsteed U,3.94
Kinau N,3.94
Fermat F,3.92
Gay-Lussac F,3.92
Thebit K,3.92
Epigenes F,3.89
Haidinger F,3.89
Abulfeda P,3.87
Boussingault G,3.87
Doppelmayer L,3.87
Gemma Frisius S,3.87
Guericke A,3.87
Hesiodus D,3.84
Turner B,3.84
Turner C,3.84
Cauchy B,3.82
Sacrobosco P,3.82
Heinsius R,3.79
Pons P,3.79
Ross F,3.79
Zinner,3.79
Brayley F,3.77
Ross G,3.77
Walther Q,3.77
Albategnius O,3.74
Julius Caesar D,3.74
Reaumur X,3.74
Airy O,3.72
Geber D,3.72
Guericke G,3.72
Lee H,3.72
Lilius N,3.72
Mairan H,3.72
Andel S,3.69
Flamsteed M,3.69
Fourier L,3.69
Gambart F,3.69
Mersenius K,3.69
La Caille J,3.67
Playfair D,3.67
Dollond L,3.65
Gerard L,3.65
Maraldi N,3.65
Maurolycus R,3.65
Pontanus U,3.65
Ptolemaeus J,3.65
Stadius N,3.65
Tycho R,3.65
Censorinus K,3.62
Encke K,3.62
Haidinger P,3.62
Mallet E,3.62
Pitatus L,3.62
Donati D,3.6
Flammarion D,3.6
Loewy G,3.6
Madler A,3.6
Sporer A,3.6
Almanon G,3.57
Cleomedes Q,3.57
Fracastorius S,3.57
Gemma Frisius R,3.57
Macrobius V,3.57
Moltke A,3.57
Parrot N,3.57
Fra Mauro D,3.55
Jehan,3.55
Pontanus Z,3.55
Reiner E,3.55
Bohnenberger J,3.52
Cavendish P,3.52
Halley K,3.52
Mersenius X,3.52
Pickering A,3.52
Plato X,3.52
Aristillus A,3.5
Cauchy V,3.5
Airy V,3.48
Alpetragius H,3.48
Aristarchus H,3.48
Bradley K,3.48
de Gasparis D,3.48
Kant S,3.48
Marco Polo J,3.48
Sharp K,3.48
Daniell X,3.45
Harpalus S,3.45
Marco Polo G,3.45
South K,3.45
Arzachel L,3.43
Clavius O,3.43
Hipparchus B,3.43
Capuanus H,3.41
Cassini X,3.41
Copernicus H,3.41
Maskelyne N,3.41
Protagoras B,3.41
Trouvelot H,3.41
Ball E,3.38
Campanus Y,3.38
Clausius J,3.38
Eudoxus V,3.38
Regiomontanus M,3.38
Archytas L,3.36
Bullialdus H,3.36
Noggerath B,3.36
Schroter H,3.36
Galilaei W,3.34
Ptolemaeus W,3.34
Saussure F,3.34
Zagut R,3.34
Goodacre H,3.32
Wichmann B,3.32
Darney E,3.29
Harpalus T,3.29
Noggerath K,3.29
Rocco,3.29
Boscovich B,3.27
Brayley G,3.27
Horrebow D,3.27
Humason,3.27
Stadius F,3.27
Suess L,3.27
Sulpicius Gallus M,3.27
T. Mayer Z,3.27
Walther U,3.27
Cavalerius X,3.25
Descartes C,3.25
Eratosthenes K,3.25
Stadius S,3.25
Bode L,3.22
Copernicus P,3.22
